event_id,within_60km_either_m1_m3,within_30km_m1,within_60km_m1,within_30km_m3,within_60km_m3,within_both_60km,along_axis_20km,along_axis_30km,off_axis_20km,off_axis_30km,m2_related_flag
16196,False,False,False,False,False,False,False,False,False,False,False
16197,False,False,False,False,False,False,False,False,False,False,False
16198,False,False,False,False,False,False,False,False,False,False,False
16199,False,False,False,False,False,False,False,False,False,False,False
16200,False,False,False,False,False,False,False,False,False,False,False
16201,False,False,False,False,False,False,False,False,False,False,False
16202,False,False,False,False,False,False,False,False,False,False,False
16203,False,False,False,False,False,False,False,False,False,False,False
16204,False,False,False,False,False,False,False,False,False,False,False
16205,False,False,False,False,False,False,False,False,False,False,False
16206,False,False,False,False,False,False,False,False,False,False,False
16207,False,False,False,False,False,False,False,False,False,False,False
16208,False,False,False,False,False,False,False,False,False,False,False
16209,False,False,False,False,False,False,False,False,False,False,False
16210,False,False,False,False,False,False,False,False,False,False,False
16211,False,False,False,False,False,False,False,False,False,False,False
16212,False,False,False,False,False,False,False,False,False,False,False
16213,False,False,False,False,False,False,False,False,False,False,False
16214,False,False,False,False,False,False,False,False,False,False,False
16215,False,False,False,False,False,False,False,False,False,False,False
16216,False,False,False,False,False,False,False,False,False,False,False
16217,False,False,False,False,False,False,False,False,False,False,False
16218,False,False,False,False,False,False,False,False,False,False,False
16219,False,False,False,False,False,False,False,False,False,False,False
16220,False,False,False,False,False,False,False,False,False,False,False
16221,False,False,False,False,False,False,False,False,False,False,False
16222,False,False,False,False,False,False,False,False,False,False,False
16223,False,False,False,False,False,False,False,False,False,False,False
16224,False,False,False,False,False,False,False,False,False,False,False
16225,False,False,False,False,False,False,False,False,False,False,False
16226,False,False,False,False,False,False,False,False,False,False,False
16227,False,False,False,False,False,False,False,False,False,False,False
16228,False,False,False,False,False,False,False,False,False,False,False
16229,False,False,False,False,False,False,False,False,False,False,False
16230,False,False,False,False,False,False,False,False,False,False,False
16231,False,False,False,False,False,False,False,False,False,False,False
16232,False,False,False,False,False,False,False,False,False,False,False
16233,False,False,False,False,False,False,False,False,False,False,False
16234,False,False,False,False,False,False,False,False,False,False,False
16235,False,False,False,False,False,False,False,False,False,False,False
16236,False,False,False,False,False,False,False,False,False,False,False
16237,False,False,False,False,False,False,False,False,False,False,False
16238,False,False,False,False,False,False,False,False,False,False,False
16239,False,False,False,False,False,False,False,False,False,False,False
16240,False,False,False,False,False,False,False,False,False,False,False
16241,False,False,False,False,False,False,False,False,False,False,False
16242,False,False,False,False,False,False,False,False,False,False,False
16243,True,True,True,False,True,True,True,True,False,False,False
16244,True,True,True,False,True,True,True,True,False,False,False
16245,False,False,False,False,False,False,False,False,False,False,False
16246,False,False,False,False,False,False,False,False,False,False,False
16247,False,False,False,False,False,False,False,False,False,False,False
16248,False,False,False,False,False,False,False,False,False,False,False
16249,False,False,False,False,False,False,False,False,False,False,False
16250,False,False,False,False,False,False,False,False,False,False,False
16251,False,False,False,False,False,False,False,False,False,False,False
16252,True,True,True,False,True,True,True,True,False,False,False
16253,False,False,False,False,False,False,False,False,False,False,False
16254,False,False,False,False,False,False,False,False,False,False,False
16255,False,False,False,False,False,False,False,False,False,False,False
16256,False,False,False,False,False,False,False,False,False,False,False
16257,False,False,False,False,False,False,False,False,False,False,False
16258,False,False,False,False,False,False,False,False,False,False,False
16259,False,False,False,False,False,False,False,False,False,False,False
16260,False,False,False,False,False,False,False,False,False,False,False
16261,True,False,True,True,True,True,True,True,False,False,False
16262,True,True,True,False,True,True,True,True,False,False,False
16263,True,False,False,False,True,False,False,False,True,True,False
16264,True,False,True,True,True,True,True,True,False,False,False
16265,False,False,False,False,False,False,False,False,False,False,False
16266,False,False,False,False,False,False,False,False,False,False,False
16267,False,False,False,False,False,False,False,False,False,False,False
16268,False,False,False,False,False,False,False,False,False,False,False
16269,True,False,True,True,True,True,True,True,False,False,False
16270,False,False,False,False,False,False,False,False,False,False,False
16271,False,False,False,False,False,False,False,False,False,False,False
16272,False,False,False,False,False,False,False,False,False,False,False
16273,False,False,False,False,False,False,False,False,False,False,False
